time,field_data
247155000000,0.9362965822219849
247293000000,0.936392068862915
247430000000,0.9366664886474609
247574000000,0.937055230140686
247733000000,0.9375171065330505
247849000000,0.9378135204315186
248001000000,0.9381963014602661
248135000000,0.9384408593177795
248283000000,0.9385992884635925
248420000000,0.9386506080627441
248561000000,0.9385980367660522
248693000000,0.9384710192680359
248830000000,0.9383256435394287
248974000000,0.935637891292572
249110000000,0.9149554371833801
249246000000,0.8719931244850159
249374000000,0.8270372152328491
249510000000,0.7612985372543335
249644000000,0.7045395970344543
249791000000,0.6378938555717468
249926000000,0.5677368640899658
250062000000,0.5146359205245972
250202000000,0.4646850526332855
250328000000,0.42041343450546265
250481000000,0.3843606114387512
250608000000,0.3547377586364746
250758000000,0.33644697070121765
250884000000,0.310839980840683
251026000000,0.28517234325408936
251158000000,0.2638718783855438
251292000000,0.24782142043113708
251428000000,0.23244023323059082
251568000000,0.2106867879629135
251702000000,0.19173507392406464
251844000000,0.17865794897079468
251978000000,0.1660744696855545
252115000000,0.15391136705875397
252253000000,0.1443912535905838
252391000000,0.13474585115909576
252525000000,0.1279779076576233
252658000000,0.12442438304424286
252798000000,0.1161246970295906
252935000000,0.10796081274747849
253070000000,0.10299525409936905
253203000000,0.09622008353471756
253344000000,0.0926315039396286
253488000000,0.08590998500585556
253628000000,0.07971266657114029
253774000000,0.07424149662256241
253917000000,0.07200566679239273
254060000000,0.06931636482477188
254199000000,0.0648144781589508
254336000000,0.062046442180871964
254477000000,0.0577830895781517
254611000000,0.05460772663354874
254750000000,0.052859678864479065
254899000000,0.04852018505334854
255030000000,0.04496491700410843
255172000000,0.043475084006786346
255304000000,0.04241812974214554
255444000000,0.040891747921705246
255578000000,0.03861001878976822
255714000000,0.03635815903544426
255855000000,0.034861743450164795
255991000000,0.03458624333143234
256124000000,0.03359527513384819
256268000000,0.031997669488191605
256405000000,0.030502816662192345
256558000000,0.029607979580760002
256685000000,0.02968202717602253
256829000000,0.029059240594506264
256967000000,0.02738654613494873
257107000000,0.026329878717660904
257238000000,0.025786351412534714
257373000000,0.025732409209012985
257509000000,0.02610757201910019
257641000000,0.024510152637958527
257782000000,0.02352328971028328
257924000000,0.023149903863668442
258057000000,0.023488497361540794
258190000000,0.024177558720111847
258342000000,0.02304704301059246
258480000000,0.022306613624095917
258620000000,0.021799232810735703
258763000000,0.021949762478470802
258902000000,0.02249240130186081
259050000000,0.021279936656355858
259190000000,0.020608829334378242
259333000000,0.02020881697535515
259477000000,0.020424293354153633
259621000000,0.021064255386590958
259767000000,0.02009199932217598
259906000000,0.01935199275612831
260049000000,0.018619727343320847
260197000000,0.017992865294218063
260334000000,0.017956430092453957
260478000000,0.0167359821498394
260642000000,0.015878675505518913
260764000000,0.015624074265360832
260911000000,0.015598617494106293
261054000000,0.015737298876047134
261197000000,0.014659502543509007
261340000000,0.014046312309801579
261480000000,0.013573270291090012
261624000000,0.013344734907150269
261761000000,0.013570447452366352
261906000000,0.012837428599596024
262046000000,0.01236635260283947
262187000000,0.012131665833294392
262325000000,0.012036674655973911
262479000000,0.012267238460481167
262618000000,0.011814272962510586
262755000000,0.011319836601614952
262898000000,0.010959913954138756
263045000000,0.01078876294195652
263175000000,0.010890343226492405
263316000000,0.010625971481204033
263449000000,0.010228357277810574
263593000000,0.009884374216198921
263724000000,0.009674180299043655
263865000000,0.009643901139497757
263998000000,0.009617717936635017
264139000000,0.009167002514004707
264278000000,0.008690266869962215
264422000000,0.008353229612112045
264561000000,0.007979962043464184
264702000000,0.007799764629453421
264836000000,0.0072585176676511765
264975000000,0.006868487689644098
265125000000,0.006564814131706953
265261000000,0.0063330866396427155
265407000000,0.00622627092525363
265545000000,0.005870353896170855
265687000000,0.005477960221469402
265826000000,0.00519529590383172
265966000000,0.004880690947175026
266104000000,0.004660903941839933
266250000000,0.004387475084513426
266391000000,0.0041391486302018166
266527000000,0.003901062533259392
266671000000,0.0036633647978305817
266819000000,0.0034917593002319336
266955000000,0.003297060029581189
267095000000,0.0030557888094335794
267233000000,0.002838525688275695
267378000000,0.0026230178773403168
267524000000,0.0024583274498581886
267664000000,0.0022959839552640915
267802000000,0.002090750029310584
267947000000,0.0019174941116943955
268087000000,0.001723107765428722
268229000000,0.0015018116682767868
268374000000,0.0013054052833467722
268511000000,0.0011165038449689746
268654000000,0.0009000822901725769
268798000000,0.000733465829398483
268935000000,0.0006058100261725485
269060000000,0.00041556163341738284
269204000000,0.0002684618521016091
269351000000,0.00010875937732635066
269483000000,4.583458576234989e-05
269634000000,0.00024622800992801785
269771000000,0.0004792293766513467
269910000000,0.0006404142477549613
270050000000,0.0007425538497045636
270188000000,0.0008984707528725266
270324000000,0.0010945360409095883
270464000000,0.001310618594288826
270619000000,0.0015630763955414295
270755000000,0.001649331534281373
270909000000,0.0018342658877372742
271039000000,0.001955348765477538
271179000000,0.0022449654061347246
271321000000,0.00252402457408607
271467000000,0.002576779806986451
271606000000,0.0026980864349752665
271746000000,0.0028052767738699913
271879000000,0.002958845579996705
272019000000,0.0030998007860034704
272155000000,0.003045842982828617
272294000000,0.003105407813563943
272437000000,0.00334550510160625
272573000000,0.003864762606099248
272713000000,0.0042773219756782055
272851000000,0.004468472208827734
272992000000,0.004553118720650673
273126000000,0.004571055993437767
273263000000,0.004630963318049908
273401000000,0.0049196165055036545
273540000000,0.0048934114165604115
273685000000,0.004940887913107872
273833000000,0.005134135484695435
273969000000,0.005404346622526646
274110000000,0.005864113103598356
274253000000,0.006058937404304743
274377000000,0.0060724676586687565
274518000000,0.006155367940664291
274659000000,0.0063731009140610695
274806000000,0.006857096217572689
274947000000,0.007095515262335539
275088000000,0.007094854023307562
275231000000,0.0071810404770076275
275371000000,0.0074058519676327705
275509000000,0.007868205197155476
275648000000,0.008222064934670925
275792000000,0.008181018754839897
275926000000,0.008205573074519634
276062000000,0.008378252387046814
276204000000,0.008676932193338871
276345000000,0.009334361180663109
276487000000,0.009239341132342815
276626000000,0.00925433449447155
276764000000,0.009270509704947472
276915000000,0.009363869205117226
277068000000,0.009756416082382202
277198000000,0.00942722987383604
277341000000,0.009398074820637703
277477000000,0.009518527425825596
277620000000,0.009803550317883492
277758000000,0.01019314769655466
277901000000,0.010119413956999779
278043000000,0.010043350979685783
278189000000,0.010185490362346172
278332000000,0.01052796095609665
278466000000,0.011047658510506153
278617000000,0.011041099205613136
278737000000,0.0110205989331007
278873000000,0.011123711243271828
279008000000,0.01133112795650959
279154000000,0.01184560265392065
279305000000,0.012065423652529716
279418000000,0.011912952177226543
279562000000,0.011814297176897526
279699000000,0.011798984371125698
279832000000,0.011853600852191448
279974000000,0.011959902942180634
280115000000,0.012310621328651905
280251000000,0.01275903545320034
280399000000,0.013390018604695797
280522000000,0.014047357253730297
280666000000,0.014574551954865456
280799000000,0.01509561575949192
280939000000,0.015391862019896507
281080000000,0.01578531041741371
281217000000,0.016108477488160133
281348000000,0.016493307426571846
281489000000,0.0165451318025589
281636000000,0.016459574922919273
281773000000,0.016350388526916504
281907000000,0.016225092113018036
282054000000,0.016117164865136147
282195000000,0.016057221218943596
282330000000,0.016212699934840202
282473000000,0.016518954187631607
282610000000,0.01706034131348133
282742000000,0.017651168629527092
282886000000,0.01811164990067482
283026000000,0.018507925793528557
283158000000,0.018826628103852272
283300000000,0.019054505974054337
283452000000,0.019297786056995392
283578000000,0.019592871889472008
283717000000,0.01953820511698723
283854000000,0.01934470608830452
283989000000,0.01914999634027481
284130000000,0.01899844780564308
284277000000,0.01873459480702877
284398000000,0.018583310768008232
284536000000,0.018595512956380844
284663000000,0.018893403932452202
284805000000,0.019289981573820114
284942000000,0.01985677145421505
285078000000,0.020244380459189415
285215000000,0.020713699981570244
285352000000,0.020912710577249527
285492000000,0.02114243619143963
285630000000,0.021323276683688164
285774000000,0.021545054391026497
285909000000,0.021563338115811348
286038000000,0.021285397931933403
286180000000,0.02105221338570118
286312000000,0.020782865583896637
286449000000,0.020556852221488953
286593000000,0.0203190166503191
286730000000,0.020381521433591843
286863000000,0.020907992497086525
287002000000,0.02190691977739334
287150000000,0.023147989064455032
287284000000,0.024209173396229744
287419000000,0.02525566704571247
287556000000,0.02602694183588028
287692000000,0.026661429554224014
287827000000,0.027043240144848824
287966000000,0.02770906686782837
288106000000,0.02808903157711029
288239000000,0.028270531445741653
288375000000,0.028514867648482323
288512000000,0.028722092509269714
288649000000,0.028904788196086884
288792000000,0.029041877016425133
288923000000,0.02912837639451027
289070000000,0.02919950522482395
289215000000,0.029282962903380394
289350000000,0.02934931218624115
289494000000,0.029463913291692734
289627000000,0.02957826294004917
289760000000,0.029688145965337753
289898000000,0.029785320162773132
290045000000,0.029872700572013855
290170000000,0.02993714064359665
290312000000,0.029379164800047874
290474000000,0.02880169078707695
290602000000,0.028224708512425423
290735000000,0.027606751769781113
290871000000,0.027069376781582832
291003000000,0.026653457432985306
291144000000,0.0260237418115139
291281000000,0.025471791625022888
291417000000,0.02487151138484478
291553000000,0.02422299049794674
291691000000,0.023657554760575294
291839000000,0.023045731708407402
291972000000,0.022386860102415085
292120000000,0.021812614053487778
292257000000,0.02119027078151703
292393000000,0.020299987867474556
292533000000,0.019089819863438606
292677000000,0.017782019451260567
292810000000,0.016375798732042313
292951000000,0.015153059735894203
293090000000,0.01383213885128498
293229000000,0.012411978095769882
293369000000,0.011176826432347298
293505000000,0.009841756895184517
293650000000,0.008405167609453201
293785000000,0.006961663719266653
